family,award_year,record_disposition,record_origin,detailed_identity_reason,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__plus_disbursements,nominal_usd,1,1,0,10164843.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,1,1,0,645149.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__grad_plus_disbursements,nominal_usd,1,1,0,623440.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,1,0,1,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__parent_plus_disbursements,nominal_usd,1,0,1,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__subsidized_loans_originated_amt,nominal_usd,80,80,0,1558861392.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__subsidized_disbursements,nominal_usd,80,80,0,1440210951.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,80,80,0,1578155890.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__unsubsidized_disbursements,nominal_usd,80,80,0,1446163932.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__plus_loans_originated_amt,nominal_usd,80,80,0,395297245.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__plus_disbursements,nominal_usd,80,80,0,372359608.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,80,80,0,1002190.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__grad_plus_disbursements,nominal_usd,80,80,0,944735.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,80,0,80,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__parent_plus_disbursements,nominal_usd,80,0,80,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__subsidized_loans_originated_amt,nominal_usd,527,527,0,160396733.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__subsidized_disbursements,nominal_usd,527,527,0,156630223.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,527,527,0,179726534.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__unsubsidized_disbursements,nominal_usd,527,527,0,175115297.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__plus_loans_originated_amt,nominal_usd,527,527,0,19063811.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__plus_disbursements,nominal_usd,527,527,0,18585710.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,527,527,0,2877143.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__grad_plus_disbursements,nominal_usd,527,527,0,2872485.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,527,0,527,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_ffel__parent_plus_disbursements,nominal_usd,527,0,527,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__subsidized_loans_originated_amt,nominal_usd,4,4,0,135428122.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__subsidized_disbursements,nominal_usd,4,4,0,117807963.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,4,4,0,94615061.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__unsubsidized_disbursements,nominal_usd,4,4,0,80661202.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__plus_loans_originated_amt,nominal_usd,4,4,0,376592.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__plus_disbursements,nominal_usd,4,4,0,344605.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,4,4,0,7368.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__grad_plus_disbursements,nominal_usd,4,4,0,7368.0
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,4,0,4,
ffel,2005-2006,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,loan_ffel__parent_plus_disbursements,nominal_usd,4,0,4,
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__subsidized_loans_originated_amt,nominal_usd,12,12,0,3424349.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__subsidized_disbursements,nominal_usd,12,12,0,3224455.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,12,12,0,3749924.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__unsubsidized_disbursements,nominal_usd,12,12,0,3526006.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__plus_loans_originated_amt,nominal_usd,12,12,0,318346.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__plus_disbursements,nominal_usd,12,12,0,292251.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,12,12,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__grad_plus_disbursements,nominal_usd,12,12,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,12,0,12,
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_ffel__parent_plus_disbursements,nominal_usd,12,0,12,
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__subsidized_loans_originated_amt,nominal_usd,3949,3949,0,17648012786.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__subsidized_disbursements,nominal_usd,3949,3949,0,16395905956.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,3949,3949,0,17525941531.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__unsubsidized_disbursements,nominal_usd,3949,3949,0,16158874182.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__plus_loans_originated_amt,nominal_usd,3949,3949,0,5853214823.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__plus_disbursements,nominal_usd,3949,3949,0,5550180806.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,3949,3949,0,67779156.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__grad_plus_disbursements,nominal_usd,3949,3949,0,65001164.0
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,3949,0,3949,
ffel,2005-2006,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_ffel__parent_plus_disbursements,nominal_usd,3949,0,3949,
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__subsidized_loans_originated_amt,nominal_usd,1,1,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__subsidized_disbursements,nominal_usd,1,1,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,1,1,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__unsubsidized_disbursements,nominal_usd,1,1,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__plus_loans_originated_amt,nominal_usd,1,1,0,5000.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__plus_disbursements,nominal_usd,1,1,0,5000.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,1,1,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__grad_plus_disbursements,nominal_usd,1,1,0,0.0
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,1,0,1,
ffel,2005-2006,included_unique_family_record,opeid_master,unique_annual_directory_only,loan_ffel__parent_plus_disbursements,nominal_usd,1,0,1,
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__subsidized_loans_originated_amt,nominal_usd,4,4,0,115682429.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__subsidized_disbursements,nominal_usd,4,4,0,110851566.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,4,4,0,142591763.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__unsubsidized_disbursements,nominal_usd,4,4,0,135511318.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__plus_loans_originated_amt,nominal_usd,4,0,4,
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__plus_disbursements,nominal_usd,4,0,4,
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,4,4,0,14986965.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__grad_plus_disbursements,nominal_usd,4,4,0,14577220.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,4,4,0,100008784.0
ffel,2006-2007,ambiguous_family_multiple_records,opeid_master,multiple_fsa_records_for_same_unitid_year_family,loan_ffel__parent_plus_disbursements,nominal_usd,4,4,0,95217597.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__subsidized_loans_originated_amt,nominal_usd,1,1,0,1125763031.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__subsidized_disbursements,nominal_usd,1,1,0,974976616.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,1,1,0,1408426209.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__unsubsidized_disbursements,nominal_usd,1,1,0,1234332300.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__plus_loans_originated_amt,nominal_usd,1,0,1,
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__plus_disbursements,nominal_usd,1,0,1,
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,1,1,0,4935007.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__grad_plus_disbursements,nominal_usd,1,1,0,4630733.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,1,1,0,16470684.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,crosswalk_site_parse_incomplete,loan_ffel__parent_plus_disbursements,nominal_usd,1,1,0,14022035.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__subsidized_loans_originated_amt,nominal_usd,1,1,0,642094.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__subsidized_disbursements,nominal_usd,1,1,0,576751.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,1,1,0,704298.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__unsubsidized_disbursements,nominal_usd,1,1,0,628100.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__plus_loans_originated_amt,nominal_usd,1,0,1,
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__plus_disbursements,nominal_usd,1,0,1,
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,1,1,0,0.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__grad_plus_disbursements,nominal_usd,1,1,0,0.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,1,1,0,204165.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_ffel__parent_plus_disbursements,nominal_usd,1,1,0,199781.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__subsidized_loans_originated_amt,nominal_usd,89,89,0,1648063243.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__subsidized_disbursements,nominal_usd,89,89,0,1513061538.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,89,89,0,1647429936.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__unsubsidized_disbursements,nominal_usd,89,89,0,1496130336.0
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__plus_loans_originated_amt,nominal_usd,89,0,89,
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__plus_disbursements,nominal_usd,89,0,89,
ffel,2006-2007,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,89,89,0,67735888.0
